_id,Collection_date,forcens_lat,forcens_long,ind_area,ind_area_log,ind_diam,IRN,Lat_decimal,Long_decimal,num_neighb_300km,ocean,pp_value,rel_abund_median_300km,rel_abund_nearest,Sea_Depth_meters,species,title_abbrev,tmn_0m,total_ind,Vessel,ZF_PF_no_
312,16/04/1891,-26.96666667,111.3333333,542523.2256,13.20399,932.29434,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
283,17/04/1891,-25.48333333,110.0166667,931063.95,13.74408,1346.76,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
266,17/04/1891,-25.48333333,110.0166667,737768.7504,13.51139,1084.5149,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
277,17/04/1891,-25.48333333,110.0166667,795859.1532,13.58718,1212.49295,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
305,16/04/1891,-26.96666667,111.3333333,498264.822,13.11889,879.35999,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
315,16/04/1891,-26.96666667,111.3333333,598130.7912,13.30156,959.38888,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
289,16/04/1891,-26.96666667,111.3333333,231695.9712,12.35318,577.02091,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
270,17/04/1891,-25.48333333,110.0166667,696512.3832,13.45384,1137.09823,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
284,17/04/1891,-25.48333333,110.0166667,1188247.277,13.98799,1355.10923,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
306,16/04/1891,-26.96666667,111.3333333,498318.0732,13.11899,915.20568,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
324,16/04/1891,-26.96666667,111.3333333,659782.368,13.39967,986.09004,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
292,16/04/1891,-26.96666667,111.3333333,264272.3928,12.48474,681.12977,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
274,17/04/1891,-25.48333333,110.0166667,810336.8232,13.60521,1163.42839,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
287,17/04/1891,-25.48333333,110.0166667,1263744.166,14.04959,1426.64435,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
317,16/04/1891,-26.96666667,111.3333333,541544.7348,13.20218,962.37804,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
325,16/04/1891,-26.96666667,111.3333333,605599.272,13.31397,990.73344,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
294,16/04/1891,-26.96666667,111.3333333,289653.246,12.57644,691.44481,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
276,17/04/1891,-25.48333333,110.0166667,914928.8364,13.7266,1195.92115,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
290,16/04/1891,-26.96666667,111.3333333,249734.8152,12.42815,635.38229,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
318,16/04/1891,-26.96666667,111.3333333,547828.3764,13.21372,962.43683,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
341,16/04/1891,-26.96666667,111.3333333,732596.7276,13.50435,1093.00993,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
296,16/04/1891,-26.96666667,111.3333333,336055.0104,12.72503,736.89154,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
282,17/04/1891,-25.48333333,110.0166667,1168604.24,13.97132,1295.58394,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
295,16/04/1891,-26.96666667,111.3333333,323128.2816,12.6858,702.37153,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
320,16/04/1891,-26.96666667,111.3333333,562698.774,13.2405,975.39697,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
342,16/04/1891,-26.96666667,111.3333333,797556.5352,13.58931,1136.25496,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
299,16/04/1891,-26.96666667,111.3333333,431008.5564,12.97388,807.67187,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
288,16/04/1891,-26.96666667,111.3333333,149855.5332,11.91743,453.66936,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
298,16/04/1891,-26.96666667,111.3333333,394964.1504,12.88655,769.90416,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
322,16/04/1891,-26.96666667,111.3333333,643207.932,13.37422,979.71063,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
351,16/04/1891,-26.96666667,111.3333333,1047244.756,13.86167,1275.31621,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
302,16/04/1891,-26.96666667,111.3333333,413841.7008,12.93324,839.73749,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
291,16/04/1891,-26.96666667,111.3333333,304803.2124,12.62742,678.6528,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
301,16/04/1891,-26.96666667,111.3333333,444600.9252,13.00493,834.36179,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
329,16/04/1891,-26.96666667,111.3333333,649890.9576,13.38456,1010.70821,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
361,16/04/1891,-28.41666667,112.2833333,205769.2932,12.23451,604.14434,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
310,16/04/1891,-26.96666667,111.3333333,557966.0736,13.23205,927.67056,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
293,16/04/1891,-26.96666667,111.3333333,327201.9984,12.69833,682.64772,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
313,16/04/1891,-26.96666667,111.3333333,508895.0928,13.14,936.17034,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
331,16/04/1891,-26.96666667,111.3333333,720868.1508,13.48821,1012.94165,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
363,16/04/1891,-28.41666667,112.2833333,216279.7488,12.28433,618.9043,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
323,16/04/1891,-26.96666667,111.3333333,621581.2884,13.34002,981.01086,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
308,16/04/1891,-26.96666667,111.3333333,541092.0996,13.20134,920.54313,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
314,16/04/1891,-26.96666667,111.3333333,574939.8936,13.26202,949.72039,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
332,16/04/1891,-26.96666667,111.3333333,609393.42,13.32022,1014.43881,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
364,16/04/1891,-28.41666667,112.2833333,244782.4536,12.40813,629.12336,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
335,16/04/1891,-26.96666667,111.3333333,703108.8756,13.46327,1058.31902,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
316,16/04/1891,-26.96666667,111.3333333,636797.8188,13.36421,959.79468,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
319,16/04/1891,-26.96666667,111.3333333,605592.6156,13.31396,962.87937,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
346,16/04/1891,-26.96666667,111.3333333,909863.316,13.72105,1192.46528,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
367,16/04/1891,-28.41666667,112.2833333,293813.496,12.5907,666.70914,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
338,16/04/1891,-26.96666667,111.3333333,740744.1612,13.51541,1087.31008,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
330,16/04/1891,-26.96666667,111.3333333,654011.2692,13.39088,1012.27115,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
321,16/04/1891,-26.96666667,111.3333333,578933.7336,13.26894,978.59573,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
348,16/04/1891,-26.96666667,111.3333333,889607.8908,13.69854,1219.57885,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
376,16/04/1891,-28.41666667,112.2833333,393386.5836,12.88255,764.93846,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
340,16/04/1891,-26.96666667,111.3333333,699381.2916,13.45795,1091.93757,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
336,16/04/1891,-26.96666667,111.3333333,792284.6664,13.58268,1072.29034,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
326,16/04/1891,-26.96666667,111.3333333,593784.162,13.29427,992.14335,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
349,16/04/1891,-26.96666667,111.3333333,854422.1604,13.65818,1222.18225,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
385,16/04/1891,-28.41666667,112.2833333,431594.3196,12.97524,844.87417,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
345,16/04/1891,-26.96666667,111.3333333,821053.6272,13.61834,1167.32669,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
337,16/04/1891,-26.96666667,111.3333333,730213.7364,13.50109,1081.38631,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
327,16/04/1891,-26.96666667,111.3333333,680417.208,13.43046,995.93347,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
353,16/04/1891,-28.41666667,112.2833333,157976.3412,11.9702,480.08109,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
390,16/04/1891,-28.41666667,112.2833333,556341.912,13.22914,933.04015,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
355,16/04/1891,-28.41666667,112.2833333,175735.6164,12.07674,511.02239,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
339,16/04/1891,-26.96666667,111.3333333,738414.4212,13.51226,1088.02916,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
328,16/04/1891,-26.96666667,111.3333333,674213.4432,13.4213,1000.20181,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
354,16/04/1891,-28.41666667,112.2833333,155027.556,11.95136,505.41667,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
394,16/04/1891,-28.41666667,112.2833333,552967.1172,13.22305,961.67575,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
356,16/04/1891,-28.41666667,112.2833333,152478.1548,11.93478,513.06334,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
343,16/04/1891,-26.96666667,111.3333333,850195.3464,13.65322,1140.86188,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
333,16/04/1891,-26.96666667,111.3333333,686001.9276,13.43864,1029.43293,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
357,16/04/1891,-28.41666667,112.2833333,179895.8664,12.10013,562.99596,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
403,16/04/1891,-28.41666667,112.2833333,641424.0168,13.37145,994.71631,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
360,16/04/1891,-28.41666667,112.2833333,209450.2824,12.25224,600.4808,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
347,16/04/1891,-26.96666667,111.3333333,874664.2728,13.6816,1215.59623,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
334,16/04/1891,-26.96666667,111.3333333,701651.124,13.46119,1029.65599,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
366,16/04/1891,-28.41666667,112.2833333,265463.8884,12.48923,653.55021,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
404,16/04/1891,-28.41666667,112.2833333,648519.7392,13.38245,1001.90738,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
365,16/04/1891,-28.41666667,112.2833333,253415.8044,12.44279,652.14827,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
359,16/04/1891,-28.41666667,112.2833333,240921.7416,12.39223,594.77254,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
344,16/04/1891,-26.96666667,111.3333333,846893.772,13.64933,1149.35453,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
386,16/04/1891,-28.41666667,112.2833333,399916.512,12.89901,885.18067,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
405,16/04/1891,-28.41666667,112.2833333,650483.3772,13.38547,1003.64985,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
368,16/04/1891,-28.41666667,112.2833333,268266.2328,12.49974,670.92899,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
370,16/04/1891,-28.41666667,112.2833333,281026.5516,12.5462,699.82232,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
350,16/04/1891,-26.96666667,111.3333333,965743.794,13.78065,1266.54878,5271475,-26.93667,111.18167,18,Indian,364.3273146,0.110626739,0.098451327,-3350,menardii,G. menardii,22.57,64,HMS Penguin,5771
388,16/04/1891,-28.41666667,112.2833333,559809.8964,13.23535,908.10869,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
409,16/04/1891,-28.41666667,112.2833333,678966.1128,13.42833,1048.03271,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
372,16/04/1891,-28.41666667,112.2833333,321630.5916,12.68116,728.77123,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
379,16/04/1891,-28.41666667,112.2833333,415425.924,12.93706,788.62375,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
352,16/04/1891,-28.41666667,112.2833333,152265.15,11.93338,479.90774,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
393,16/04/1891,-28.41666667,112.2833333,526827.4344,13.17463,957.77787,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
417,16/04/1891,-28.41666667,112.2833333,832662.3888,13.63238,1128.06204,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
375,16/04/1891,-28.41666667,112.2833333,348415.9452,12.76115,762.92131,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
382,16/04/1891,-28.41666667,112.2833333,455078.0988,13.02822,819.71355,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
358,16/04/1891,-28.41666667,112.2833333,189840.528,12.15394,566.1028,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
395,16/04/1891,-28.41666667,112.2833333,586981.3212,13.28275,964.92345,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
428,21/02/1873,22.697,-25.33,540493,13.20024,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
378,16/04/1891,-28.41666667,112.2833333,365462.9856,12.80892,768.79671,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
387,16/04/1891,-28.41666667,112.2833333,518766.534,13.15921,903.3685,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
362,16/04/1891,-28.41666667,112.2833333,246286.8,12.41425,612.85183,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
398,16/04/1891,-28.41666667,112.2833333,622293.5232,13.34117,980.15894,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
439,21/02/1873,22.697,-25.33,673780.7772,13.42066,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
380,16/04/1891,-28.41666667,112.2833333,454239.3924,13.02638,796.58936,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
392,16/04/1891,-28.41666667,112.2833333,594183.546,13.29494,954.56513,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
369,16/04/1891,-28.41666667,112.2833333,271614.402,12.51214,678.23092,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
401,16/04/1891,-28.41666667,112.2833333,577409.418,13.26631,989.21386,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
445,21/02/1873,22.697,-25.33,749883.4,13.52767,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
381,16/04/1891,-28.41666667,112.2833333,442430.9388,13.00004,809.43363,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
399,16/04/1891,-28.41666667,112.2833333,518533.56,13.15876,985.63091,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
371,16/04/1891,-28.41666667,112.2833333,329245.5132,12.70456,715.96278,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
407,16/04/1891,-28.41666667,112.2833333,631286.3196,13.35551,1024.57514,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
456,21/02/1873,22.697,-25.33,844970.0724,13.64706,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
397,16/04/1891,-28.41666667,112.2833333,555523.1748,13.22767,979.71063,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
400,16/04/1891,-28.41666667,112.2833333,612448.7076,13.32522,987.04812,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
373,16/04/1891,-28.41666667,112.2833333,342744.6924,12.74474,734.68869,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
413,16/04/1891,-28.41666667,112.2833333,674413.1352,13.4216,1068.9205,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
457,21/02/1873,22.697,-25.33,855460.5588,13.6594,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
408,16/04/1891,-28.41666667,112.2833333,707515.4124,13.46951,1044.90318,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
402,16/04/1891,-28.41666667,112.2833333,594183.546,13.29494,993.75223,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
374,16/04/1891,-28.41666667,112.2833333,339829.1892,12.7362,735.22758,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
421,16/04/1891,-28.41666667,112.2833333,958807.8252,13.77345,1250.06258,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
467,21/02/1873,22.697,-25.33,1104935.774,13.9153,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
412,16/04/1891,-28.41666667,112.2833333,774618.5808,13.56013,1066.28937,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
410,16/04/1891,-28.41666667,112.2833333,722758.5684,13.49083,1057.68673,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
